Year,Quarter,Month number,Region,Offence category,Offence type,Alcohol involvement,DV involvement,Total_population,Aboriginal,Non-Aboriginal,Male,Female,Pop_age_0,Pop_age_10,Pop_age_15,Pop_age_20,Pop_age_25,Pop_age_30,Pop_age_35,Pop_age_40,Pop_age_45,Pop_age_5,Pop_age_50,Pop_age_55,Pop_age_60,Pop_age_65,Pop_age_70,Pop_age_75,Pop_age_80,Pop_age_85plus,Cask Wine PAC,Bottled Wine PAC,Fortified Wine PAC,Cider PAC,Standard Spirits PAC,Mixed Spirits PAC,Full-Strength Beer PAC,Mid-Strength Beer PAC,Low-Strength Beer PAC,Total PAC,Number of offences,Region_Barkly,Region_Big Rivers,Region_Central Australia,Region_East Arnhem,Region_Top End
2024,1,1,Greater Darwin,02 Assault,022 Assault of a prescribed officer,1,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,2,False,False,False,False,False
2024,1,1,Greater Darwin,02 Assault,022 Assault of a prescribed officer,1,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,1,False,False,False,False,False
2024,1,1,Greater Darwin,02 Assault,023 Common Assault,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,43,False,False,False,False,False
2024,1,1,Greater Darwin,02 Assault,023 Common Assault,0,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,4,False,False,False,False,False
2024,1,1,Greater Darwin,02 Assault,023 Common Assault,1,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,15,False,False,False,False,False
2024,1,1,Greater Darwin,02 Assault,023 Common Assault,1,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,9,False,False,False,False,False
2024,1,1,Greater Darwin,03 Sexual offences,031 Sexual assault of an adult,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,12,False,False,False,False,False
2024,1,1,Greater Darwin,03 Sexual offences,032 Sexual assault of a child,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,8,False,False,False,False,False
2024,1,1,Greater Darwin,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,4,False,False,False,False,False
2024,1,1,Greater Darwin,03 Sexual offences,"035, 039 Other sexual offences",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,2,False,False,False,False,False
2024,1,1,Greater Darwin,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,1,False,False,False,False,False
2024,1,1,Greater Darwin,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,15,False,False,False,False,False
2024,1,1,Greater Darwin,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,7,False,False,False,False,False
2024,1,1,Greater Darwin,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,31,False,False,False,False,False
2024,1,1,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,29,False,False,False,False,False
2024,1,1,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,95,False,False,False,False,False
2024,1,1,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,38,False,False,False,False,False
2024,1,1,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,9,False,False,False,False,False
2024,1,1,Greater Darwin,07 Theft,07* Other theft,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,470,False,False,False,False,False
2024,1,1,Greater Darwin,07 Theft,071 Motor vehicle theft and related offences,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,40,False,False,False,False,False
2024,1,1,Greater Darwin,11 Property damage offences,11 Property damage offences,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961,44222,633,6928,54917,26966,71388,45569,1941,258525,290,False,False,False,False,False
2024,1,1,Top End,02 Assault,021 Serious Assault,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,16,False,False,False,False,True
2024,1,1,Top End,02 Assault,021 Serious Assault,0,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,46,False,False,False,False,True
2024,1,1,Top End,02 Assault,021 Serious Assault,1,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,2,False,False,False,False,True
2024,1,1,Top End,02 Assault,021 Serious Assault,1,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,14,False,False,False,False,True
2024,1,1,Top End,02 Assault,022 Assault of a prescribed officer,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,3,False,False,False,False,True
2024,1,1,Top End,02 Assault,023 Common Assault,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,5,False,False,False,False,True
2024,1,1,Top End,02 Assault,023 Common Assault,0,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,3,False,False,False,False,True
2024,1,1,Top End,03 Sexual offences,"035, 039 Other sexual offences",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,1,False,False,False,False,True
2024,1,1,Top End,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,5,False,False,False,False,True
2024,1,1,Top End,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,4,False,False,False,False,True
2024,1,1,Top End,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,3,False,False,False,False,True
2024,1,1,Top End,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,30,False,False,False,False,True
2024,1,1,Top End,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,19,False,False,False,False,True
2024,1,1,Top End,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,4,False,False,False,False,True
2024,1,1,Top End,07 Theft,07* Other theft,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,32,False,False,False,False,True
2024,1,1,Top End,07 Theft,071 Motor vehicle theft and related offences,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,2,False,False,False,False,True
2024,1,1,Top End,11 Property damage offences,11 Property damage offences,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120,8556,210,3061,16346,12281,27191,31586,1092,101443,47,False,False,False,False,True
2024,1,2,Barkly,02 Assault,021 Serious Assault,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,2,True,False,False,False,False
2024,1,2,Barkly,02 Assault,021 Serious Assault,0,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,7,True,False,False,False,False
2024,1,2,Barkly,02 Assault,021 Serious Assault,1,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,1,True,False,False,False,False
2024,1,2,Barkly,02 Assault,021 Serious Assault,1,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,21,True,False,False,False,False
2024,1,2,Barkly,02 Assault,022 Assault of a prescribed officer,1,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,3,True,False,False,False,False
2024,1,2,Barkly,02 Assault,022 Assault of a prescribed officer,1,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,2,True,False,False,False,False
2024,1,2,Barkly,02 Assault,023 Common Assault,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,5,True,False,False,False,False
2024,1,2,Barkly,02 Assault,023 Common Assault,0,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,2,True,False,False,False,False
2024,1,2,Barkly,02 Assault,023 Common Assault,1,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,4,True,False,False,False,False
2024,1,2,Barkly,03 Sexual offences,031 Sexual assault of an adult,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,2,True,False,False,False,False
2024,1,2,Barkly,03 Sexual offences,032 Sexual assault of a child,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,1,True,False,False,False,False
2024,1,2,Barkly,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,8,True,False,False,False,False
2024,1,2,Barkly,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,2,True,False,False,False,False
2024,1,2,Barkly,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,2,True,False,False,False,False
2024,1,2,Barkly,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,11,True,False,False,False,False
2024,1,2,Barkly,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,7,True,False,False,False,False
2024,1,2,Barkly,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,1,True,False,False,False,False
2024,1,2,Barkly,07 Theft,07* Other theft,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,23,True,False,False,False,False
2024,1,2,Barkly,07 Theft,071 Motor vehicle theft and related offences,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,5,True,False,False,False,False
2024,1,2,Barkly,11 Property damage offences,11 Property damage offences,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744,334,3,402,3167,892,4026,2347,9,11925,36,True,False,False,False,False
2024,1,2,Big Rivers,01 Homicide,0132 Driving causing death,0,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,1,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,021 Serious Assault,0,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,8,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,021 Serious Assault,0,1,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,45,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,021 Serious Assault,1,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,6,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,021 Serious Assault,1,1,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,38,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,022 Assault of a prescribed officer,0,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,3,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,022 Assault of a prescribed officer,1,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,1,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,023 Common Assault,0,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,3,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,023 Common Assault,0,1,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,6,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,023 Common Assault,1,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,3,False,True,False,False,False
2024,1,2,Big Rivers,02 Assault,023 Common Assault,1,1,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,7,False,True,False,False,False
2024,1,2,Big Rivers,03 Sexual offences,031 Sexual assault of an adult,0,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,1,False,True,False,False,False
2024,1,2,Big Rivers,03 Sexual offences,032 Sexual assault of a child,0,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63,2027,20,858,7822,3713,9911,6867,288,31569,1,False,True,False,False,False
