As At,Year,Month number,Offence category,Offence type ,Alcohol involvement,DV involvement,Reporting Region,Statistical Area 2,Number of offences
2/02/2026,2024,2,03 Sexual offences,032 Sexual assault of a child,-,-,NT Balance,Yuendumu - Anmatjere,1
2/02/2026,2024,2,03 Sexual offences,032 Sexual assault of a child,-,-,NT Balance,Unknown ,1
2/02/2026,2024,2,03 Sexual offences,032 Sexual assault of a child,-,-,Palmerston,,4
2/02/2026,2024,2,03 Sexual offences,032 Sexual assault of a child,-,-,Tennant Creek,,1
2/02/2026,2024,2,03 Sexual offences,"033, 034 Other child-related sexual offences",-,-,Darwin,,3
2/02/2026,2024,2,03 Sexual offences,"033, 034 Other child-related sexual offences",-,-,Katherine,,1
2/02/2026,2024,2,03 Sexual offences,"033, 034 Other child-related sexual offences",-,-,NT Balance,Elsey,1
2/02/2026,2024,2,03 Sexual offences,"033, 034 Other child-related sexual offences",-,-,NT Balance,Humpty Doo,1
2/02/2026,2024,2,03 Sexual offences,"033, 034 Other child-related sexual offences",-,-,NT Balance,West Arnhem,2
2/02/2026,2024,2,03 Sexual offences,"035, 039 Other sexual offences",-,-,Alice Springs,,2
2/02/2026,2024,2,03 Sexual offences,"035, 039 Other sexual offences",-,-,Darwin,,1
2/02/2026,2024,2,03 Sexual offences,"035, 039 Other sexual offences",-,-,Palmerston,,1
2/02/2026,2024,2,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",-,-,NT Balance,East Arnhem,1
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Alice Springs,,12
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Darwin,,20
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Katherine,,2
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Gulf,1
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Howard Springs,2
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Humpty Doo,2
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Sandover - Plenty,4
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Tanami,1
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Thamarrurr,4
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Virginia,1
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,West Arnhem,1
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,NT Balance,Unknown ,1
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Palmerston,,7
2/02/2026,2024,2,04 Harm or endanger persons,"044 Acts that threaten, harass or control",-,-,Tennant Creek,,4
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,Alice Springs,,1
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,Darwin,,3
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,Katherine,,1
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,NT Balance,East Arnhem,1
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,NT Balance,Tanami,1
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,NT Balance,Thamarrurr,3
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,NT Balance,Virginia,1
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,NT Balance,West Arnhem,1
2/02/2026,2024,2,04 Harm or endanger persons,049 Other acts that harm or endanger persons,-,-,Palmerston,,1
2/02/2026,2024,2,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Alice Springs,,3
2/02/2026,2024,2,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Darwin,,16
2/02/2026,2024,2,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Katherine,,3
2/02/2026,2024,2,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,NT Balance,East Arnhem,1
2/02/2026,2024,2,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,NT Balance,Thamarrurr,1
2/02/2026,2024,2,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Palmerston,,7
2/02/2026,2024,2,"05 Robbery, blackmail, and extortion",051 Robbery,-,-,Tennant Creek,,2
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Alice Springs,,53
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Darwin,,61
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Katherine,,9
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Nhulunbuy,,3
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Alligator,2
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Anindilyakwa,12
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Daly,2
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,East Arnhem,7
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Elsey,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Gulf,2
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Humpty Doo,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Petermann - Simpson,4
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Tanami,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Tiwi Islands,4
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Virginia,3
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Weddell,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,West Arnhem,5
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,NT Balance,Unknown ,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Palmerston,,21
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",-,-,Tennant Creek,,11
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Alice Springs,,12
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Darwin,,27
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Katherine,,2
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Nhulunbuy,,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,NT Balance,Anindilyakwa,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,NT Balance,Daly,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,NT Balance,Gulf,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,NT Balance,West Arnhem,2
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,NT Balance,Unknown ,1
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Palmerston,,6
2/02/2026,2024,2,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",-,-,Tennant Creek,,2
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Alice Springs,,19
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Darwin,,33
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Katherine,,12
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Nhulunbuy,,5
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Anindilyakwa,2
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Barkly,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Daly,10
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,East Arnhem,15
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Elsey,2
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Gulf,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Howard Springs,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Humpty Doo,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Petermann - Simpson,3
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Tanami,3
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Thamarrurr,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Tiwi Islands,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Victoria River,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Virginia,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Weddell,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,West Arnhem,9
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,NT Balance,Unknown ,2
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Palmerston,,8
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",-,-,Tennant Creek,,5
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",-,-,Alice Springs,,2
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",-,-,Darwin,,6
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",-,-,Katherine,,4
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",-,-,NT Balance,West Arnhem,2
2/02/2026,2024,2,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",-,-,Palmerston,,3
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,Alice Springs,,3
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,Darwin,,21
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,Katherine,,1
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,Nhulunbuy,,1
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Alligator,1
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,East Arnhem,2
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Howard Springs,1
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Thamarrurr,1
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,Virginia,3
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,NT Balance,West Arnhem,2
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,Palmerston,,6
2/02/2026,2024,2,07 Theft,071 Motor vehicle theft and related offences,-,-,Tennant Creek,,4
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,Alice Springs,,111
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,Darwin,,314
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,Katherine,,31
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,Nhulunbuy,,1
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Alligator,8
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Anindilyakwa,5
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Barkly,3
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Daly,5
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,East Arnhem,6
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Elsey,2
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Gulf,2
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Howard Springs,10
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Humpty Doo,3
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Petermann - Simpson,7
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Sandover - Plenty,1
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Tanami,1
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Thamarrurr,1
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Tiwi Islands,1
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Victoria River,1
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Virginia,17
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Weddell,10
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,West Arnhem,5
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Yuendumu - Anmatjere,2
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,NT Balance,Unknown ,9
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,Palmerston,,108
2/02/2026,2024,2,07 Theft,07* Other theft,-,-,Tennant Creek,,19
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,Alice Springs,,126
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,Darwin,,178
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,Katherine,,36
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Alligator,4
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Anindilyakwa,7
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Barkly,2
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Daly,10
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,East Arnhem,17
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Elsey,3
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Gulf,5
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Howard Springs,6
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Humpty Doo,2
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Petermann - Simpson,3
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Sandover - Plenty,2
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Tanami,8
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Thamarrurr,10
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Tiwi Islands,2
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Victoria River,4
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Virginia,8
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Weddell,3
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,West Arnhem,14
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Yuendumu - Anmatjere,2
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,NT Balance,Unknown ,6
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,Palmerston,,73
2/02/2026,2024,2,11 Property damage offences,11 Property damage offences,-,-,Tennant Creek,,32
2/02/2026,2024,3,01 Homicide,0131 Manslaughter,-,-,NT Balance,Weddell,1
2/02/2026,2024,3,01 Homicide,0132 Driving causing death,-,-,Alice Springs,,2
2/02/2026,2024,3,01 Homicide,0132 Driving causing death,-,-,Katherine,,1
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,Alice Springs,,28
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,Darwin,,37
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,Katherine,,10
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Anindilyakwa,2
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,East Arnhem,1
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Elsey,1
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Gulf,1
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Howard Springs,2
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Humpty Doo,2
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Petermann - Simpson,1
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Sandover - Plenty,6
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Tanami,2
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Thamarrurr,3
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Tiwi Islands,4
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,West Arnhem,3
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Yuendumu - Anmatjere,2
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,NT Balance,Unknown ,4
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,Palmerston,,13
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,No,Tennant Creek,,3
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,Yes,Alice Springs,,62
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,Yes,Darwin,,40
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,Yes,Katherine,,11
2/02/2026,2024,3,02 Assault,021 Serious Assault,No,Yes,Nhulunbuy,,1
